credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalanceSalaryRatio,TenureByAge,CreditScoreByAge
640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0,0.6180203822227953,0.1739130434782608,13.91304347826087
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,1.1373098899356555,0.0930232558139534,15.116279069767442
518,France,Male,38,3,90957.81,1,0,1,162304.59,0,0.5604108275013818,0.0769230769230769,13.282051282051285
607,France,Female,48,4,112070.86,3,1,0,173568.3,1,0.6456836548859736,0.0816326530612244,12.387755102040815
828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1,1.3141203253821652,0.0208333333333333,17.25
590,France,Male,43,8,0.0,2,1,1,143628.31,0,0.0,0.1818181818181818,13.409090909090908
780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1,0.7536633077982912,0.2631578947368421,20.526315789473685
618,Germany,Male,44,5,157955.83,2,0,0,139297.71,0,1.1339360572685848,0.1111111111111111,13.733333333333333
598,France,Male,48,6,120682.53,1,1,0,30635.52,1,3.939172268913049,0.1224489795918367,12.20408163265306
760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0,0.64200632892478,0.1714285714285714,21.714285714285715
596,France,Female,33,1,138162.81,1,1,0,85412.54,0,1.6175750355271543,0.0294117647058823,17.529411764705884
655,France,Male,24,9,107065.31,1,1,1,51959.82,0,2.0605007773164474,0.36,26.2
763,France,Female,38,0,152582.2,2,0,0,31892.82,0,4.784067885251751,0.0,19.56410256410257
771,Spain,Male,18,1,0.0,2,0,0,41542.95,0,0.0,0.0526315789473684,40.578947368421055
809,France,Female,24,4,0.0,2,1,0,193518.76,0,0.0,0.16,32.36
684,Spain,Female,38,3,0.0,2,1,0,44255.65,0,0.0,0.0769230769230769,17.53846153846154
628,France,Female,37,9,0.0,2,1,1,34689.77,0,0.0,0.2368421052631578,16.526315789473685
686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0,1.4654177598544638,0.1794871794871795,17.58974358974359
570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,0.7271600511207581,0.0980392156862745,11.176470588235292
543,France,Female,31,2,147674.26,1,1,1,16658.76,0,8.864128895014096,0.0625,16.96875
562,Spain,Female,35,0,0.0,2,1,0,119899.52,0,0.0,0.0,15.61111111111111
509,France,Male,30,6,0.0,2,1,0,180598.86,0,0.0,0.1935483870967742,16.419354838709676
683,France,Male,30,8,110829.52,2,0,0,24938.84,0,4.443874539692316,0.2580645161290322,22.032258064516128
555,France,Female,44,3,105770.7,3,1,0,60533.96,1,1.74726637301817,0.0666666666666666,12.333333333333334
633,France,Female,42,1,0.0,2,1,0,56865.62,0,0.0,0.0232558139534883,14.72093023255814
636,Spain,Female,36,1,0.0,1,1,0,43134.58,0,0.0,0.027027027027027,17.18918918918919
653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0,1.126949218355921,0.0357142857142857,11.660714285714286
746,France,Male,36,9,127157.04,1,1,1,155700.15,0,0.8166737368349559,0.2432432432432432,20.16216216216216
491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,8.347447406832917,0.0845070422535211,6.915492957746479
815,France,Female,56,3,0.0,3,1,1,94248.16,1,0.0,0.0526315789473684,14.298245614035087
350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1,0.8877867231657844,0.0,8.75
636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,2.193717025108693,0.0263157894736842,16.736842105263158
592,France,Male,37,3,96651.03,1,1,1,3232.82,0,29.88757259216654,0.0789473684210526,15.578947368421051
535,France,Female,45,2,0.0,2,0,1,170621.55,0,0.0,0.0434782608695652,11.630434782608695
635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,12.862956651923378,0.2368421052631578,16.710526315789473
670,France,Female,50,8,138340.06,1,0,1,3159.15,0,43.77642200528456,0.1568627450980392,13.137254901960784
737,France,Male,45,10,0.0,2,1,0,1364.54,0,0.0,0.217391304347826,16.02173913043478
619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,2.045393278174904,0.2068965517241379,21.344827586206897
643,Spain,Female,35,6,0.0,2,1,1,41549.64,0,0.0,0.1666666666666666,17.86111111111111
850,France,Female,28,9,0.0,2,1,0,185821.41,0,0.0,0.3103448275862069,29.310344827586206
561,France,Male,37,1,100443.36,2,0,1,101693.73,0,0.9876948392507656,0.0263157894736842,14.763157894736842
702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0,2.2631409289217177,0.1481481481481481,26.0
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0,0.7774675143374457,0.1538461538461538,24.73076923076923
778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0,0.956161662694708,0.28125,24.3125
648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0,0.646278749166904,0.0857142857142857,18.51428571428572
615,France,Male,49,3,0.0,2,1,1,49872.33,0,0.0,0.06,12.3
708,France,Female,44,2,161887.81,2,1,0,84870.23,0,1.907452148389979,0.0444444444444444,15.733333333333333
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,0.0,0.1428571428571428,24.142857142857142
500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0.0,0.1794871794871795,12.82051282051282
741,Spain,Male,35,6,74371.49,1,0,0,99595.67,0,0.7467266726889564,0.1666666666666666,20.58333333333333
646,France,Female,33,2,0.0,2,0,0,198208.0,0,0.0,0.0588235294117647,19.0
608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0,15.096251733997676,0.037037037037037,22.51851851851852
779,France,Male,71,3,0.0,2,1,1,146895.36,1,0.0,0.0416666666666666,10.819444444444445
667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0,0.8299255688070212,0.0714285714285714,23.821428571428573
850,France,Male,55,6,0.0,1,1,0,944.41,1,0.0,0.1071428571428571,15.178571428571429
564,France,Male,31,4,0.0,2,1,0,53520.03,0,0.0,0.125,17.625
524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,0.709661760421885,0.2368421052631578,13.789473684210526
616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,1.980450635968817,0.0869565217391304,13.391304347826088
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,1.3637272521408164,0.0,23.76
661,France,Male,47,5,0.0,1,0,1,107243.31,1,0.0,0.1041666666666666,13.770833333333334
736,France,Female,36,6,0.0,1,1,0,70496.66,0,0.0,0.1621621621621621,19.89189189189189
687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,0.0,0.1351351351351351,18.56756756756757
681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0,0.7074578666060711,0.106060606060606,10.318181818181818
706,Germany,Male,34,0,140641.26,2,1,1,77271.91,0,1.820059060801515,0.0,20.17142857142857
726,France,Male,34,3,0.0,2,1,0,196288.46,0,0.0,0.0857142857142857,20.742857142857144
729,France,Male,32,6,93694.42,1,1,1,79919.13,0,1.1723506956257452,0.1818181818181818,22.09090909090909
794,France,Male,33,0,0.0,2,0,0,178122.71,0,0.0,0.0,23.352941176470587
716,France,Male,41,9,0.0,1,1,1,113267.48,0,0.0,0.2142857142857142,17.047619047619047
517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,0.0,0.075,12.925
840,France,Male,30,8,136291.71,1,1,0,54113.38,0,2.518585817669906,0.2580645161290322,27.096774193548388
755,France,Male,41,6,104817.41,1,1,0,126013.58,1,0.8317879565999426,0.1428571428571428,17.976190476190474
443,France,Female,54,3,138547.97,1,1,1,70196.23,1,1.9736956857129548,0.0545454545454545,8.054545454545455
689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,15.549610887007985,0.1724137931034483,23.75862068965517
752,France,Female,36,2,119912.46,1,1,0,124354.92,0,0.9642682069337754,0.054054054054054,20.324324324324323
607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0,2.062156430352077,0.2162162162162162,16.405405405405407
520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0,4.667686235504294,0.078125,8.125
537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,2.440765599024105,0.0833333333333333,11.1875
556,France,Female,43,6,0.0,3,0,0,125154.57,1,0.0,0.1363636363636363,12.636363636363637
788,France,Female,33,5,0.0,2,0,0,116978.19,0,0.0,0.1470588235294117,23.176470588235293
738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1,1.888053491086637,0.2045454545454545,16.772727272727273
619,France,Male,58,5,152199.33,1,1,1,86022.09,0,1.7692846188157156,0.0847457627118644,10.491525423728811
684,Germany,Female,26,2,114035.39,1,0,0,96885.19,0,1.1770035543765318,0.074074074074074,25.33333333333333
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,13.392186646464056,0.0930232558139534,18.627906976744185
542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0,7.837338985595246,0.0555555555555555,15.055555555555555
804,France,Female,71,8,0.0,2,0,1,147995.96,0,0.0,0.1111111111111111,11.166666666666666
649,Spain,Male,32,1,0.0,1,0,1,91167.19,1,0.0,0.0303030303030303,19.666666666666668
787,France,Female,35,1,106266.8,1,1,1,16607.15,0,6.398473038839365,0.0277777777777777,21.86111111111111
526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,0.7790975760556692,0.0980392156862745,10.31372549019608
620,France,Female,33,9,127638.35,1,1,1,192717.57,0,0.6623043643381124,0.2647058823529412,18.235294117647054
749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,1.5510298669449405,0.0545454545454545,13.61818181818182
530,France,Female,45,1,0.0,1,0,1,190663.89,1,0.0,0.0217391304347826,11.521739130434783
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,4.477678571428571,0.0666666666666666,19.766666666666666
497,France,Male,34,2,0.0,2,1,1,83087.13,0,0.0,0.0571428571428571,14.2
650,France,Female,27,6,0.0,2,1,0,1002.39,0,0.0,0.2142857142857142,23.214285714285715
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,1.1555076979428809,0.3333333333333333,29.541666666666668
642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0,2.525391888626461,0.2121212121212121,19.454545454545453
795,Spain,Male,29,4,0.0,2,0,0,155711.64,0,0.0,0.1333333333333333,26.5
691,France,Male,38,1,0.0,2,0,0,44653.5,0,0.0,0.0256410256410256,17.71794871794872
799,Spain,Male,35,7,0.0,2,0,1,140780.8,0,0.0,0.1944444444444444,22.194444444444443
758,Spain,Male,56,1,0.0,2,1,1,10643.38,0,0.0,0.0175438596491228,13.298245614035087
542,France,Male,29,9,0.0,1,1,0,8342.35,0,0.0,0.3,18.066666666666663
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,1.9775191591592896,0.1212121212121212,25.33333333333333
555,France,Male,24,5,0.0,2,1,0,27513.47,0,0.0,0.2,22.2
718,France,Male,36,9,0.0,1,1,0,45909.87,0,0.0,0.2432432432432432,19.405405405405407
571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1,1.3402600869004593,0.2368421052631578,15.026315789473683
548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,1.7717764502926343,0.0606060606060606,16.606060606060606
553,France,Male,42,1,0.0,2,0,0,23822.04,0,0.0,0.0232558139534883,12.86046511627907
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,1.076753447028393,0.1111111111111111,19.88888888888889
510,France,Male,32,9,103324.78,1,1,1,46127.7,0,2.2399239518997933,0.2727272727272727,15.454545454545457
775,France,Female,27,4,152309.37,1,1,0,104112.0,0,1.4629236502646163,0.1428571428571428,27.678571428571427
850,France,Male,32,4,0.0,1,1,1,180622.02,0,0.0,0.1212121212121212,25.75757575757576
621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0,1.1105283095938432,0.25,19.40625
603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0,0.8923950356968162,0.25,16.75
675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1,0.5535312607810708,0.1951219512195122,16.463414634146343
648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0,0.9669152473732312,0.21875,20.25
527,France,Female,31,1,112203.25,1,1,0,182266.01,0,0.6155982368943232,0.03125,16.46875
611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0,0.6961174576045972,0.0476190476190476,14.547619047619047
487,France,Male,37,6,0.0,2,1,1,126477.41,0,0.0,0.1578947368421052,12.81578947368421
634,Spain,Male,34,1,0.0,2,1,0,61995.57,0,0.0,0.0285714285714285,18.114285714285717
684,France,Female,38,5,133189.4,1,0,0,127388.06,0,1.0455324813606444,0.1282051282051282,17.53846153846154
552,France,Male,42,9,133701.07,2,1,0,101069.71,1,1.3228468465295238,0.2093023255813953,12.83720930232558
574,France,Female,39,5,119013.86,1,1,0,103421.91,0,1.150749480941892,0.125,14.35
689,Spain,Female,28,3,0.0,2,1,1,192449.02,0,0.0,0.1034482758620689,23.75862068965517
666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0,2.276253008491673,0.0933333333333333,8.88
636,Spain,Female,33,0,0.0,1,1,0,92277.47,1,0.0,0.0,18.705882352941178
653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1,0.9339512125769976,0.0789473684210526,17.18421052631579
607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,2.1170161336189737,0.1081081081081081,16.405405405405407
727,France,Male,35,5,136364.46,1,0,0,142754.71,0,0.9552294615746018,0.1388888888888889,20.194444444444443
670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,0.762946849217209,0.1212121212121212,20.303030303030305
586,France,Female,46,0,0.0,3,0,1,131553.82,1,0.0,0.0,12.46808510638298
650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,0.0,0.2083333333333333,27.08333333333333
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,2.624874353733317,0.1739130434782608,29.956521739130437
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,0.5706440519587541,0.0333333333333333,15.6
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,1.4351813807267404,0.0967741935483871,22.096774193548388
599,Spain,Male,25,3,0.0,2,1,1,120790.02,0,0.0,0.1153846153846153,23.03846153846154
708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0,1.560881560818039,0.2424242424242424,21.454545454545453
665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,0.0,0.303030303030303,20.151515151515152
700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0,0.568324290840463,0.0181818181818181,12.727272727272728
772,Germany,Female,42,0,101979.16,1,1,0,90928.48,0,1.1215192256680673,0.0,17.953488372093023
594,Germany,Female,21,2,87096.82,2,1,0,168186.11,0,0.5178566894930297,0.0909090909090909,27.0
640,France,Male,38,9,0.0,2,1,0,88827.67,0,0.0,0.2307692307692307,16.41025641025641
850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1,0.3581312043614073,0.1296296296296296,15.74074074074074
671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1,4.636419876590207,0.1428571428571428,19.17142857142857
731,France,Female,52,10,0.0,1,1,1,24998.75,1,0.0,0.1886792452830188,13.79245283018868
591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0,57.17952487150185,0.2222222222222222,13.133333333333333
786,Spain,Male,31,9,0.0,2,1,1,18210.36,0,0.0,0.28125,24.5625
771,France,Female,41,10,108309.0,4,1,1,137510.41,1,0.7876364586764109,0.238095238095238,18.357142857142858
662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,0.9562388824032678,0.125,16.55
516,France,Male,37,8,0.0,1,1,0,101834.58,0,0.0,0.2105263157894736,13.578947368421051
724,France,Female,69,5,117866.92,1,1,1,62280.91,0,1.8924743958558752,0.0714285714285714,10.342857142857143
510,France,Male,44,6,0.0,2,1,1,175518.31,0,0.0,0.1333333333333333,11.333333333333334
532,Spain,Female,37,5,0.0,2,0,1,6761.84,0,0.0,0.131578947368421,14.0
757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0,1.6694239273163016,0.1935483870967742,24.41935483870968
728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0,0.880813220126738,0.2647058823529412,21.41176470588235
812,Spain,Female,44,8,0.0,3,1,0,66926.83,1,0.0,0.1777777777777777,18.044444444444444
577,France,Female,35,4,108155.49,1,1,0,105407.79,0,1.0260575991812448,0.1111111111111111,16.02777777777778
650,Spain,Male,71,0,0.0,1,1,1,175380.77,0,0.0,0.0,9.02777777777778
627,France,Male,41,3,0.0,2,1,0,132719.8,0,0.0,0.0714285714285714,14.928571428571429
711,France,Female,29,3,130181.47,2,1,0,31811.44,0,4.092156087367081,0.1,23.7
757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0,2.867136629507852,0.0294117647058823,22.264705882352946
683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1,17.613852872994908,0.0862068965517241,11.775862068965518
793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,0.8911819589038716,0.1428571428571428,22.65714285714286
542,France,Female,29,7,0.0,2,0,1,196651.72,0,0.0,0.2333333333333333,18.066666666666663
786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1,3.523878140219294,0.0,23.11764705882353
604,France,Male,26,8,149542.52,2,0,1,197911.52,0,0.7555990899413538,0.2962962962962963,22.37037037037037
698,France,Male,33,5,135658.73,2,0,1,39755.0,0,3.412283177382031,0.1470588235294117,20.529411764705884
596,France,Female,39,10,86546.29,1,0,1,131768.98,0,0.6567982327993067,0.25,14.9
850,France,Male,32,4,156001.68,2,1,1,151677.31,0,1.028503548068277,0.1212121212121212,25.75757575757576
579,France,Male,39,5,0.0,2,0,1,39891.84,0,0.0,0.125,14.475
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.5455919843236824,0.0606060606060606,18.90909090909091
509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0,7.883766491740271,0.2727272727272727,15.424242424242424
656,France,Male,33,7,138705.02,2,1,0,37136.15,0,3.7349398109440273,0.2058823529411764,19.294117647058822
446,France,Female,39,1,90217.07,1,1,0,191350.48,0,0.4714730714390084,0.025,11.15
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,0.5895750948948578,0.0,19.318181818181817
469,Spain,Male,35,5,0.0,2,1,0,186490.37,0,0.0,0.1388888888888889,13.02777777777778
765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,1.2658187335140108,0.2162162162162162,20.67567567567568
523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,1.1101343696791752,0.2,20.92
592,France,Male,60,9,0.0,4,1,1,13614.01,1,0.0,0.1475409836065573,9.704918032786884
766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0,3.0535410144395323,0.1363636363636363,17.40909090909091
739,France,Male,40,4,0.0,2,0,0,173321.65,0,0.0,0.0975609756097561,18.02439024390244
657,France,Male,32,3,118829.03,2,1,1,73127.61,0,1.624932157195385,0.0909090909090909,19.90909090909091
807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0.7438496325740306,0.0208333333333333,16.8125
677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0,3.0856509399283825,0.3076923076923077,26.03846153846154
599,France,Male,27,5,0.0,2,1,0,30546.4,0,0.0,0.1785714285714285,21.392857142857142
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1,4.266705953275063,0.1714285714285714,18.742857142857144
733,Spain,Female,38,5,0.0,2,1,1,1271.51,0,0.0,0.1282051282051282,18.7948717948718
562,France,Male,45,6,136855.24,1,1,0,46864.0,0,2.9202014296383227,0.1304347826086956,12.217391304347826
680,France,Female,34,1,0.0,2,1,0,167035.07,0,0.0,0.0285714285714285,19.428571428571427
680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,2.268285884641062,0.2121212121212121,20.60606060606061
462,France,Male,39,4,140133.08,2,0,0,131304.45,0,1.0672297303729583,0.1,11.55
739,France,Male,41,5,0.0,2,0,0,143882.25,0,0.0,0.119047619047619,17.595238095238095
741,France,Female,44,7,0.0,2,1,1,190534.76,0,0.0,0.1555555555555555,16.466666666666665
795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1,0.865109983605951,0.2647058823529412,23.38235294117647
679,France,Male,47,10,198546.1,2,1,0,191198.92,1,1.0384214595905688,0.2083333333333333,14.145833333333334
591,Spain,Male,39,8,0.0,2,0,0,42392.24,0,0.0,0.2,14.775
644,France,Female,24,8,92760.55,1,1,0,35896.75,0,2.5840212826709195,0.32,25.76
652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.0,0.0493827160493827,8.049382716049383
593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,5.5504436199387,0.2,14.825
625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0,0.5899498978405149,0.0142857142857142,8.928571428571429
497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0,1.1847983476024797,0.1944444444444444,13.805555555555555
495,France,Male,30,10,129755.99,1,0,0,172749.65,0,0.7511172316862484,0.3225806451612903,15.96774193548387
682,France,Female,37,8,148580.12,1,1,0,35179.18,0,4.223404200888114,0.2105263157894736,17.94736842105263
629,France,Female,40,9,137409.19,1,1,0,175877.7,1,0.7812724906426985,0.2195121951219512,15.341463414634148
574,Spain,Male,36,3,0.0,2,1,1,8559.66,0,0.0,0.081081081081081,15.513513513513514
561,France,Female,49,8,0.0,2,1,1,12513.07,0,0.0,0.16,11.22
664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,0.9944138208216108,0.1515151515151515,20.12121212121212
850,France,Female,34,6,101266.51,1,1,0,33501.98,0,3.022612018393587,0.1714285714285714,24.285714285714285
613,France,Male,20,3,0.0,2,1,1,149613.77,0,0.0,0.1428571428571428,29.19047619047619
734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0,0.737131152778389,0.075,18.35
673,France,Male,59,0,178058.06,2,0,1,21063.71,1,8.452908205239948,0.0,11.216666666666669
549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1,1.1805531269160392,0.0178571428571428,9.803571428571429
815,Spain,Female,57,5,0.0,3,0,0,38941.44,1,0.0,0.0862068965517241,14.051724137931034
664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0,1.5999748170649568,0.2307692307692307,25.53846153846154
767,France,Male,36,3,139180.2,1,0,0,123880.19,0,1.123497441379115,0.081081081081081,20.72972972972973
807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0,0.7261945460089156,0.03125,25.21875
531,France,Female,42,2,0.0,2,0,1,90537.47,0,0.0,0.0465116279069767,12.348837209302326
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,1.6065411868749842,0.2068965517241379,18.17241379310345
543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0,3.597227328476428,0.0789473684210526,14.289473684210526
524,France,Male,44,10,118569.03,2,0,0,82117.2,0,1.443882476722578,0.2222222222222222,11.644444444444444
521,France,Male,30,2,107316.09,1,1,0,64299.82,0,1.668969229319315,0.064516129032258,16.806451612903224
827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0,1.3121991952541097,0.1666666666666666,17.229166666666668
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,0.5054845603567728,0.0833333333333333,11.916666666666666
563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0,2.261538127365041,0.1081081081081081,15.216216216216216
544,France,Male,64,9,113829.45,1,1,1,124341.49,0,0.915450945207869,0.1384615384615384,8.36923076923077
850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,4.490081097682449,0.1272727272727272,15.454545454545457
649,France,Female,42,7,0.0,2,0,1,22974.01,0,0.0,0.1627906976744186,15.093023255813954
734,France,Male,45,2,0.0,2,1,0,99593.28,0,0.0,0.0434782608695652,15.956521739130435
547,France,Female,48,1,179380.74,2,0,1,69263.1,0,2.5898082845225736,0.0204081632653061,11.16326530612245
625,France,Male,37,1,177069.24,2,1,1,96088.54,0,1.8427524993875504,0.0263157894736842,16.44736842105263
732,France,Male,55,9,136576.02,1,0,1,3268.17,1,41.77697091310638,0.1607142857142857,13.071428571428571
625,France,Female,40,7,141267.67,1,0,1,177397.49,0,0.7963296079915901,0.1707317073170731,15.24390243902439
676,France,Female,49,1,0.0,1,1,0,79342.31,1,0.0,0.02,13.52
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.7617474409703525,0.024390243902439,18.26829268292683
766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,0.766908082903353,0.1304347826086956,16.652173913043477
786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0,0.9576333193490626,0.08,31.44
453,France,Female,37,4,131834.76,2,1,0,8949.2,0,14.729811624321243,0.1052631578947368,11.921052631578949
796,France,Male,44,8,165326.2,1,1,1,57205.55,0,2.8899872479637385,0.1777777777777777,17.68888888888889
735,France,Female,53,8,123845.36,2,0,1,170454.93,1,0.7265535437810817,0.1481481481481481,13.61111111111111
765,France,Male,44,6,0.0,2,1,1,159899.97,0,0.0,0.1333333333333333,17.0
532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,0.0,0.044776119402985,7.940298507462686
678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,2.561051886406522,0.1724137931034483,23.379310344827587
539,Spain,Male,39,2,0.0,2,1,1,48189.94,0,0.0,0.05,13.475
550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0,0.6510138094546906,0.054054054054054,14.864864864864863
616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,436.136323436513,0.0238095238095238,14.666666666666666
627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0,0.7573394690868805,0.08,12.54
701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.0,0.225,17.525
680,France,Female,25,4,123816.5,1,1,1,90162.35,0,1.373246446588331,0.1538461538461538,26.153846153846157
644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,0.6965120727407463,0.2962962962962963,23.85185185185185
594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0,0.7368244615841444,0.1212121212121212,18.0
750,France,Male,37,3,0.0,2,1,0,16870.2,0,0.0,0.0789473684210526,19.73684210526316
616,France,Male,29,9,0.0,1,1,1,166984.44,0,0.0,0.3,20.53333333333333
526,France,Female,36,0,0.0,2,1,0,97767.63,0,0.0,0.0,14.216216216216216
699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0,0.8272824936205411,0.1875,21.84375
676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1,8.257880637285966,0.0408163265306122,13.79591836734694
451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0,0.36697263203232,0.2307692307692307,11.564102564102564
760,Spain,Male,38,3,91241.85,1,0,1,80682.35,0,1.130863430930917,0.0769230769230769,19.487179487179485
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1,1.0711945079326457,0.025,15.7
740,France,Female,37,9,0.0,2,1,1,73225.31,0,0.0,0.2368421052631578,19.473684210526315
694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,5.436490105223177,0.125,21.6875
792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0,1.0935563308667842,0.3076923076923077,30.46153846153846
686,France,Female,31,1,0.0,2,1,0,4802.25,0,0.0,0.03125,21.4375
657,France,Male,38,7,0.0,2,1,0,185827.74,0,0.0,0.1794871794871795,16.846153846153847
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,0.7520282982084167,0.2333333333333333,19.2
714,France,Male,52,4,100755.66,1,1,1,186775.25,0,0.5394457807135543,0.0754716981132075,13.471698113207546
579,France,Female,26,10,162482.76,1,1,1,18458.2,0,8.802264453497443,0.3703703703703703,21.444444444444443
765,France,Male,40,6,138033.55,1,1,1,67972.45,0,2.0306980151809277,0.1463414634146341,18.65853658536585
850,France,Male,40,9,0.0,2,0,1,119232.33,0,0.0,0.2195121951219512,20.73170731707317
624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,1.056354486145136,0.0545454545454545,11.345454545454546
