credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalanceSalaryRatio,TenureByAge,CreditScoreByAge
769,France,Male,51,9,156773.78,2,1,0,40257.79,0,3.894150320960963,0.17307692307692307,14.788461538461538
498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,2.7392303588987743,0.26666666666666666,16.6
774,France,Male,53,4,113709.28,1,1,1,153887.93,1,0.7389048711950886,0.07407407407407407,14.333333333333334
705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0.7756286458267162,0.1590909090909091,16.022727272727273
648,France,Female,44,2,0.0,2,1,1,58652.23,0,0.0,0.044444444444444446,14.4
688,France,Female,51,5,0.0,1,1,0,91624.11,1,0.0,0.09615384615384616,13.23076923076923
592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,0.0,0.0,15.179487179487179
705,France,Male,33,3,144427.96,2,1,0,113845.19,0,1.2686235700992716,0.08823529411764706,20.735294117647058
654,France,Male,42,7,99263.09,1,1,1,67607.9,0,1.4681956073830518,0.16279069767441862,15.209302325581396
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.5455919843236824,0.06060606060606061,18.90909090909091
594,France,Female,30,10,0.0,2,1,1,124071.71,0,0.0,0.3225806451612903,19.161290322580644
695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,0.0,0.2571428571428571,19.857142857142858
597,France,Male,28,2,0.0,3,1,1,78707.97,0,0.0,0.06896551724137931,20.586206896551722
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,0.7307397247854924,0.1320754716981132,14.30188679245283
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,1.0877177433045624,0.04878048780487805,17.975609756097562
694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0.9534792655318526,0.02631578947368421,18.263157894736842
683,France,Male,25,4,0.0,2,1,0,152698.24,0,0.0,0.15384615384615385,26.26923076923077
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0.0,0.25806451612903225,17.35483870967742
669,France,Male,37,4,0.0,1,1,0,132540.33,0,0.0,0.10526315789473684,17.605263157894736
730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0.7658964215477599,0.14285714285714285,20.857142857142858
622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0.5888715036202993,0.03125,19.4375
714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,2.0760032460283764,0.29411764705882354,21.0
569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0.0,0.08571428571428572,16.257142857142856
668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,2.381689914737255,0.08333333333333333,11.133333333333333
628,France,Male,32,9,149136.31,2,1,1,16402.11,0,9.091953294222863,0.2727272727272727,19.03030303030303
600,France,Male,40,1,141136.79,1,1,1,67803.83,0,2.081515284383133,0.024390243902439025,14.634146341463415
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,16.48222179906911,0.09090909090909091,15.75
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,1.193078756411481,0.1891891891891892,19.027027027027028
527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,1.3386142624992214,0.2647058823529412,15.5
553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,0.530597990012025,0.13636363636363635,12.568181818181818
575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,3.2634040312413517,0.018518518518518517,10.648148148148149
626,France,Female,32,0,0.0,2,0,0,187172.54,0,0.0,0.0,18.96969696969697
582,France,Male,20,4,0.0,1,1,1,55763.66,0,0.0,0.19047619047619047,27.714285714285715
683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,0.0,0.1951219512195122,16.658536585365855
850,France,Male,30,9,121535.18,1,0,0,40313.47,0,3.014678848562315,0.2903225806451613,27.419354838709676
653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,4.888411206102942,0.16666666666666666,18.13888888888889
679,France,Male,60,8,0.0,2,1,1,51380.9,0,0.0,0.13114754098360656,11.131147540983607
549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,1.3343240085017631,0.12,10.98
850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0.915970542191453,0.05405405405405406,22.972972972972972
558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,15.608136026215666,0.030303030303030304,16.90909090909091
528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,0.0,0.0975609756097561,12.878048780487806
801,France,Male,38,5,0.0,2,1,0,66256.27,0,0.0,0.1282051282051282,20.53846153846154
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,0.0,0.04081632653061224,10.46938775510204
666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0.630295082116283,0.15384615384615385,17.076923076923077
606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0.8018868731600381,0.05555555555555555,16.833333333333332
599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0.7839557782643573,0.21739130434782608,13.021739130434783
544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0.9711397658663193,0.1,13.6
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,1.1062015536513155,0.1794871794871795,13.564102564102564
850,France,Female,41,5,0.0,2,1,1,34827.43,0,0.0,0.11904761904761904,20.238095238095237
497,France,Male,41,9,0.0,1,0,0,22074.48,0,0.0,0.21428571428571427,11.833333333333334
764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0.7380497835413073,0.125,19.1
603,France,Female,48,5,0.0,1,1,0,100478.6,1,0.0,0.10204081632653061,12.306122448979592
609,France,Male,40,6,0.0,2,1,1,97416.34,0,0.0,0.14634146341463414,14.853658536585366
487,France,Male,53,4,199689.49,1,1,1,24207.86,1,8.248611871851875,0.07407407407407407,9.018518518518519
748,France,Male,33,1,142645.43,1,0,0,69132.66,0,2.063328196424144,0.029411764705882353,22.0
710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,0.0,0.06578947368421052,9.342105263157896
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,2.5603955612030376,0.06521739130434782,9.391304347826088
534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,0.0,0.057692307692307696,10.26923076923077
607,France,Male,25,3,0.0,2,0,0,187048.72,0,0.0,0.11538461538461539,23.346153846153847
551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,0.0,0.12121212121212122,16.696969696969695
674,France,Male,45,7,142072.02,1,1,0,37013.29,0,3.838301909883993,0.15217391304347827,14.652173913043478
525,France,Female,25,6,0.0,2,1,0,89566.64,0,0.0,0.23076923076923078,20.192307692307693
645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0.9976638069986933,0.23529411764705882,18.970588235294116
755,France,Female,43,9,0.0,2,1,0,18066.69,0,0.0,0.20454545454545456,17.15909090909091
708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,5.698517166579845,0.21052631578947367,18.63157894736842
715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0.44070060108561493,0.2727272727272727,32.5
727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0.8277895424127732,0.3333333333333333,26.925925925925927
559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,0.0,0.03571428571428571,19.964285714285715
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,0.817194737618757,0.21621621621621623,14.72972972972973
524,France,Male,22,9,0.0,2,1,0,74405.34,0,0.0,0.391304347826087,22.782608695652176
707,France,Female,55,1,0.0,2,0,1,54409.48,0,0.0,0.017857142857142856,12.625
671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,25.40034588893731,0.0,17.205128205128204
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,0.48370075914823507,0.05660377358490566,8.283018867924529
667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,2.141622142999696,0.02702702702702703,18.027027027027028
831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0.4118805485414339,0.2727272727272727,25.181818181818183
545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,1.1520574942965909,0.20588235294117646,16.029411764705884
604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,2.5478375416572603,0.19444444444444445,16.77777777777778
657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,1.1139174552137845,0.07352941176470588,9.661764705882353
487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,0.7220797825245616,0.02702702702702703,13.162162162162161
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,0.8513348761801282,0.11320754716981132,14.150943396226415
694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,0.5386076183296075,0.21052631578947367,18.263157894736842
711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,1.1079751171184498,0.05555555555555555,19.75
551,France,Male,37,3,0.0,2,1,1,50578.4,0,0.0,0.07894736842105263,14.5
559,France,Female,38,8,95139.41,1,1,1,86575.46,0,1.0989062153846438,0.20512820512820512,14.333333333333334
620,France,Female,29,3,0.0,2,0,1,153392.28,0,0.0,0.1,20.666666666666668
660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,0.0,0.11627906976744186,15.348837209302326
449,France,Female,37,6,0.0,2,1,0,82176.48,0,0.0,0.15789473684210525,11.81578947368421
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,1.5275187783012436,0.037037037037037035,26.037037037037038
795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0.7007183607455792,0.05263157894736842,20.92105263157895
594,France,Female,31,9,0.0,1,0,1,5719.11,0,0.0,0.28125,18.5625
586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,8.379724730440921,0.14285714285714285,16.742857142857144
613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,0.7710026688938899,0.16129032258064516,19.774193548387096
601,France,Male,44,3,0.0,2,1,0,30607.11,0,0.0,0.06666666666666667,13.355555555555556
657,France,Male,50,9,0.0,2,0,0,37171.46,0,0.0,0.17647058823529413,12.882352941176471
531,France,Male,31,3,0.0,1,1,1,42589.33,0,0.0,0.09375,16.59375
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,1.6072281433550877,0.14583333333333334,12.9375
782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0.9276082365514616,0.058823529411764705,23.0
528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,3.4536721111900173,0.3,17.6
696,France,Male,52,6,139781.06,1,1,0,27445.4,1,5.0928741109945195,0.11320754716981132,13.132075471698114
586,France,Female,35,7,0.0,2,1,0,70760.69,0,0.0,0.19444444444444445,16.27777777777778
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,1.4220680895154991,0.2962962962962963,23.185185185185187
498,France,Male,73,2,170241.7,2,1,1,165407.96,0,1.0292169178743402,0.02702702702702703,6.72972972972973
691,France,Female,33,1,128306.83,1,1,1,113580.79,0,1.1296426126054187,0.029411764705882353,20.323529411764707
568,France,Female,47,7,0.0,2,1,1,45978.39,0,0.0,0.14583333333333334,11.833333333333334
715,France,Female,35,3,0.0,1,1,1,152012.36,0,0.0,0.08333333333333333,19.86111111111111
680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,2.268285884641062,0.21212121212121213,20.606060606060606
802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,0.0,0.14285714285714285,19.095238095238095
539,France,Female,22,0,100885.93,2,1,1,38772.65,0,2.601919860523835,0.0,23.434782608695652
494,France,Male,69,9,93320.8,1,1,1,24489.44,0,3.810499117206551,0.12857142857142856,7.057142857142857
594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,4.3669102541770695,0.15384615384615385,15.23076923076923
596,France,Male,33,2,139451.67,1,0,0,63142.12,0,2.2085014170981734,0.058823529411764705,17.529411764705884
649,France,Female,52,8,49113.75,1,1,0,41858.43,0,1.1733019298160534,0.1509433962264151,12.245283018867925
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,0.972234257932178,0.030303030303030304,21.181818181818183
787,France,Female,40,6,0.0,2,1,1,84151.98,0,0.0,0.14634146341463414,19.195121951219512
604,France,Male,28,7,0.0,2,0,0,58595.64,0,0.0,0.2413793103448276,20.82758620689655
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,3.5294734770257925,0.018867924528301886,9.226415094339623
651,France,Male,56,2,0.0,1,1,0,114522.68,1,0.0,0.03508771929824561,11.421052631578947
698,France,Male,57,6,136325.48,2,1,1,72549.27,1,1.8790485548847717,0.10344827586206896,12.03448275862069
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,0.640304121488336,0.10256410256410256,14.820512820512821
538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,0.0,0.20930232558139536,12.511627906976743
696,France,Female,33,4,0.0,2,1,1,73371.65,0,0.0,0.11764705882352941,20.470588235294116
507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,1.4615802020002084,0.1702127659574468,10.787234042553191
685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,8.61567338694657,0.17142857142857143,19.571428571428573
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0.5069803557026645,0.09523809523809523,16.785714285714285
499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,1.2480640243105707,0.2,16.633333333333333
717,France,Female,76,9,138489.66,1,1,1,68400.14,0,2.0246688870974956,0.11688311688311688,9.311688311688311
510,France,Male,63,8,0.0,2,1,1,115291.86,0,0.0,0.125,7.96875
632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0.6549284941619222,0.18181818181818182,19.151515151515152
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,1.0810740053336203,0.0,16.7
744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,1.2041384588148134,0.12121212121212122,22.545454545454547
663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,5.836294501852115,0.16279069767441862,15.418604651162791
638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0.7850209716308153,0.18421052631578946,16.789473684210527
688,France,Female,54,9,0.0,1,1,0,191212.63,1,0.0,0.16363636363636364,12.50909090909091
588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,0.0,0.1702127659574468,12.51063829787234
631,France,Male,33,7,0.0,1,1,1,58043.02,1,0.0,0.20588235294117646,18.558823529411764
687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,4.539156977149235,0.2222222222222222,19.083333333333332
599,France,Male,44,10,118577.24,1,1,1,31448.52,0,3.770399039476596,0.2222222222222222,13.311111111111112
718,Spain,Male,28,6,0.0,2,1,0,146875.86,0,0.0,0.20689655172413793,24.75862068965517
730,France,Male,27,5,0.0,2,1,1,116081.93,0,0.0,0.17857142857142858,26.071428571428573
533,France,Female,39,2,0.0,1,0,1,73669.94,1,0.0,0.05,13.325
711,Spain,Female,28,5,0.0,2,1,1,93959.96,0,0.0,0.1724137931034483,24.517241379310345
555,Spain,Female,26,9,0.0,2,0,1,158918.03,0,0.0,0.3333333333333333,20.555555555555557
850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0.5717160015590725,0.20930232558139536,19.767441860465116
678,France,Female,41,9,0.0,1,0,0,13160.03,0,0.0,0.21428571428571427,16.142857142857142
576,France,Male,32,7,0.0,2,1,0,4660.91,0,0.0,0.21212121212121213,17.454545454545453
835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1,0.6901569899989312,0.19047619047619047,39.76190476190476
592,France,Male,42,1,147249.29,2,1,1,63023.02,0,2.336399518786647,0.023255813953488372,13.767441860465116
774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0.871528973780044,0.1891891891891892,20.91891891891892
620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0.896824797104568,0.03333333333333333,20.666666666666668
519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0,1.1467743246260922,0.1,12.975
734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0,3.118096812712409,0.0,19.31578947368421
763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1,1.0263955188488902,0.21875,23.84375
733,France,Male,51,10,141556.96,1,1,0,130189.53,0,1.0873061197308282,0.19230769230769232,14.096153846153847
650,France,Female,43,6,0.0,2,1,1,16301.91,0,0.0,0.13636363636363635,14.772727272727273
538,France,Female,33,5,0.0,2,1,0,126962.41,0,0.0,0.14705882352941177,15.823529411764707
577,France,Female,46,1,0.0,1,1,1,158750.53,0,0.0,0.02127659574468085,12.27659574468085
792,France,Male,30,8,0.0,2,1,0,199644.2,0,0.0,0.25806451612903225,25.548387096774192
686,France,Female,41,10,0.0,1,1,1,144272.71,1,0.0,0.23809523809523808,16.333333333333332
589,France,Male,29,2,0.0,2,0,1,98320.27,0,0.0,0.06666666666666667,19.633333333333333
530,France,Male,25,9,162560.32,1,1,0,64129.03,0,2.534854887795936,0.34615384615384615,20.384615384615383
778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0,0.6799913851561915,0.23333333333333334,25.933333333333334
616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0,0.4680158266206818,0.21875,19.25
550,France,Male,38,9,140278.99,3,1,1,171457.06,1,0.8181533723174051,0.23076923076923078,14.102564102564102
655,France,Female,51,3,0.0,2,0,1,15801.02,0,0.0,0.057692307692307696,12.596153846153847
721,France,Male,46,1,115764.32,2,0,0,102950.79,0,1.1244517458122876,0.02127659574468085,15.340425531914894
499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0,0.7497309333106791,0.13513513513513514,13.486486486486486
511,France,Male,45,5,68375.27,1,1,0,193160.25,1,0.3539802626044303,0.10869565217391304,11.108695652173912
579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1,20.204612482853225,0.125,14.475
696,Spain,Female,36,7,0.0,2,1,1,82298.59,0,0.0,0.1891891891891892,18.81081081081081
681,France,Male,34,7,0.0,2,0,0,130686.59,0,0.0,0.2,19.457142857142856
815,France,Male,45,7,0.0,1,0,1,52885.23,1,0.0,0.15217391304347827,17.717391304347824
681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0,1.6103472553303164,0.06451612903225806,21.967741935483872
641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0,3.750758803320158,0.20930232558139536,14.906976744186046
591,France,Female,56,9,128882.49,1,1,1,196241.94,1,0.6567496899506295,0.15789473684210525,10.368421052631579
565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0,0.40496160281624843,0.15,9.416666666666666
487,France,Male,37,6,0.0,2,1,1,126477.41,0,0.0,0.15789473684210525,12.81578947368421
729,France,Male,39,4,121404.64,1,1,1,159618.17,0,0.7605893452522025,0.1,18.225
505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,0.6722505995890506,0.1956521739130435,10.978260869565217
580,France,Female,35,1,102097.33,1,0,1,168285.85,0,0.606686321599103,0.027777777777777776,16.11111111111111
642,France,Male,40,1,154863.15,1,1,1,138052.51,0,1.1217617719390112,0.024390243902439025,15.658536585365853
850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0,1.4041232751023422,0.07142857142857142,20.238095238095237
616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0,2.190608974878189,0.05,15.4
526,Spain,Female,43,3,0.0,2,1,0,31705.19,0,0.0,0.06818181818181818,11.954545454545455
523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0,0.7456630786396707,0.2222222222222222,14.527777777777779
663,France,Male,35,9,0.0,2,1,1,195580.28,0,0.0,0.25,18.416666666666668
840,France,Male,30,8,136291.71,1,1,0,54113.38,0,2.518585817669906,0.25806451612903225,27.096774193548388
570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0,0.8457359469752335,0.0,13.255813953488373
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,1.7988333255302682,0.037037037037037035,25.037037037037038
689,France,Male,47,1,93871.95,3,1,0,156878.42,1,0.5983700730153132,0.020833333333333332,14.354166666666666
703,Spain,Female,45,1,0.0,1,1,0,182784.11,1,0.0,0.021739130434782608,15.282608695652174
491,Germany,Male,19,2,125860.2,1,0,0,129690.5,0,0.9704583569470628,0.1,24.55
584,France,Male,49,8,172713.44,1,1,0,113860.81,0,1.5168689132905933,0.16,11.68
810,France,Female,51,5,0.0,2,0,1,184524.74,0,0.0,0.09615384615384616,15.576923076923077
745,Spain,Female,59,8,0.0,1,1,1,36124.98,0,0.0,0.13333333333333333,12.416666666666666
625,France,Female,39,3,130786.92,1,0,1,121316.07,0,1.0780586771507092,0.075,15.625
535,France,Female,29,2,112367.34,1,1,0,185630.76,0,0.6053238950058977,0.06666666666666667,17.833333333333332
729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0,1.2805536920960012,0.15217391304347827,15.847826086956522
655,France,Female,26,7,106198.5,1,0,1,32020.42,0,3.316483154088732,0.25925925925925924,24.25925925925926
751,France,Male,47,5,142669.93,2,1,0,162760.96,0,0.8765557382081169,0.10416666666666667,15.645833333333334
525,France,Male,33,1,112833.35,1,0,1,175178.56,0,0.6441011154497706,0.029411764705882353,15.441176470588236
532,France,Female,40,5,0.0,2,0,1,177099.71,0,0.0,0.12195121951219512,12.975609756097562
696,Spain,Female,43,4,0.0,2,1,1,66406.37,0,0.0,0.09090909090909091,15.818181818181818
786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0,1.7517631140342114,0.06060606060606061,23.818181818181817
580,France,Male,55,6,104305.74,1,0,1,175750.21,0,0.5934851885230265,0.10714285714285714,10.357142857142858
596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0,0.8042295351504168,0.10416666666666667,12.416666666666666
683,France,Male,39,4,0.0,2,1,0,171716.81,0,0.0,0.1,17.075
747,France,Female,45,1,114959.12,1,1,0,189362.39,1,0.6070820764245929,0.021739130434782608,16.23913043478261
602,France,Male,33,5,164704.38,1,0,1,180716.1,1,0.9113934431218739,0.14705882352941177,17.705882352941178
779,France,Male,62,10,119096.55,1,0,1,116977.89,0,1.0181029243823394,0.15873015873015872,12.365079365079366
551,France,Male,31,1,0.0,2,1,1,185105.44,0,0.0,0.03125,17.21875
666,France,Male,47,2,0.0,1,1,0,35046.97,1,0.0,0.041666666666666664,13.875
526,Spain,Male,30,8,0.0,1,1,0,36251.0,0,0.0,0.25806451612903225,16.967741935483872
849,France,Female,41,9,115465.28,1,1,0,103174.5,0,1.1191152938439843,0.21428571428571427,20.214285714285715
471,France,Female,27,4,0.0,2,1,0,122642.09,0,0.0,0.14285714285714285,16.821428571428573
628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0,1.5042196277376578,0.06818181818181818,14.272727272727273
674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0,9.814347157411351,0.18181818181818182,15.318181818181818
797,France,Male,32,10,114084.6,1,0,1,125782.29,0,0.9069932898082091,0.30303030303030304,24.151515151515152
590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0,1.362825461575118,0.06666666666666667,19.666666666666668
588,France,Female,27,8,0.0,1,1,0,20066.38,0,0.0,0.2857142857142857,21.0
577,France,Male,29,7,0.0,2,1,1,55473.15,0,0.0,0.23333333333333334,19.233333333333334
571,France,Female,38,6,107193.82,2,0,0,38962.94,0,2.75110319952243,0.15384615384615385,14.64102564102564
680,France,Male,36,3,116275.12,1,1,1,63795.8,0,1.8225854588317907,0.08108108108108109,18.37837837837838
648,Spain,Female,27,7,0.0,2,1,1,163060.43,0,0.0,0.25,23.142857142857142
618,France,Male,39,2,91068.56,1,1,0,26578.69,0,3.426246130033872,0.05,15.45
648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,24.2807887508485,0.11904761904761904,15.428571428571429
759,France,Female,39,6,0.0,2,1,1,140497.67,0,0.0,0.15,18.975
585,France,Male,40,7,0.0,2,0,0,146156.98,0,0.0,0.17073170731707318,14.268292682926829
774,France,Female,42,3,137781.65,1,0,0,199316.19,0,0.6912682744523941,0.06976744186046512,18.0
697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0,1.0402479687166442,0.04081632653061224,14.224489795918368
605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0,0.7630483205764632,0.25,15.125
676,France,Male,20,1,80569.73,1,0,0,68621.98,0,1.174092556167045,0.047619047619047616,32.19047619047619
678,France,Female,22,4,174852.89,1,1,1,28149.06,0,6.2114570981376245,0.17391304347826086,29.47826086956522
495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1,0.6596022690114342,0.06521739130434782,10.76086956521739
787,France,Female,85,10,0.0,2,1,1,116537.96,0,0.0,0.11627906976744186,9.151162790697674
770,France,Male,36,2,89800.14,1,1,1,105922.69,0,0.8477814547435045,0.05405405405405406,20.81081081081081
817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1,1.1473224994479216,0.1956521739130435,17.76086956521739
659,France,Male,43,1,106086.42,2,1,0,26900.63,0,3.9434941302813247,0.022727272727272728,14.977272727272727
693,France,Male,21,1,0.0,2,1,1,3494.02,0,0.0,0.045454545454545456,31.5
744,France,Male,47,9,0.0,2,1,0,113163.17,0,0.0,0.1875,15.5
829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0,5.249041939406483,0.2962962962962963,30.703703703703702
716,France,Male,38,4,0.0,2,1,0,189678.7,0,0.0,0.10256410256410256,18.358974358974358
671,France,Male,34,7,106603.74,2,1,1,26387.71,0,4.039748058923684,0.2,19.17142857142857
835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0,1.2271660383589948,0.3333333333333333,27.833333333333332
636,France,Female,38,1,0.0,1,1,0,45015.38,0,0.0,0.02564102564102564,16.307692307692307
649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0,0.25949895205541873,0.06666666666666667,21.633333333333333
621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0,1.41297542017414,0.03571428571428571,22.178571428571427
658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1,0.908861450098459,0.09375,20.5625
784,Spain,Male,48,7,0.0,2,1,1,182609.97,0,0.0,0.14285714285714285,16.0
783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0,0.6907298008784101,0.02631578947368421,20.605263157894736
615,France,Male,32,4,0.0,2,1,1,6225.63,0,0.0,0.12121212121212122,18.636363636363637
791,France,Female,44,5,0.0,2,1,1,123977.86,1,0.0,0.1111111111111111,17.57777777777778
762,France,Male,53,1,102520.37,1,1,1,170195.4,0,0.6023650911535144,0.018518518518518517,14.11111111111111
607,France,Male,35,2,0.0,2,1,1,114190.3,0,0.0,0.05555555555555555,16.86111111111111
601,France,Female,34,5,0.0,2,1,0,27022.57,0,0.0,0.14285714285714285,17.17142857142857
540,Spain,Male,67,1,88382.01,1,0,1,59457.0,0,1.4864611995021695,0.014705882352941176,7.9411764705882355
812,France,Male,44,4,115049.15,2,1,0,165038.41,0,0.6971010742222115,0.08888888888888889,18.044444444444444
685,France,Male,58,1,104796.54,1,1,1,154181.41,0,0.679691931135335,0.01694915254237288,11.610169491525424
680,France,Male,33,1,123082.08,1,1,0,134960.98,0,0.9119759505602985,0.029411764705882353,20.0
680,Spain,Female,58,8,0.0,2,1,1,65708.5,0,0.0,0.13559322033898305,11.525423728813559
631,France,Female,33,8,0.0,2,0,0,117374.22,0,0.0,0.23529411764705882,18.558823529411764
569,France,Female,43,7,0.0,2,1,1,77703.19,0,0.0,0.1590909090909091,12.931818181818182
584,Germany,Male,33,3,88311.48,2,1,1,177651.38,0,0.49710271261212485,0.08823529411764706,17.176470588235293
582,France,Female,40,9,0.0,3,1,1,60954.45,0,0.0,0.21951219512195122,14.195121951219512
609,France,Male,32,7,71872.19,1,1,1,151924.9,0,0.47307397882783647,0.21212121212121213,18.454545454545453
506,Spain,Male,35,6,110046.93,2,1,0,26318.73,0,4.1811572535128585,0.16666666666666666,14.055555555555555
503,France,Male,42,8,104430.08,1,1,1,147557.71,0,0.707718846281592,0.18604651162790697,11.69767441860465
503,France,Female,28,5,0.0,2,1,0,125918.17,0,0.0,0.1724137931034483,17.344827586206897
